TF	eRegulon_name	is_extended	TF2G_sign	R2G_sign	Gene	n_regions	max_importance_x_rho	best_triplet_rank
Atf2	Atf2_direct_+/+	False	+	+	Papola	1	0.3328715230018484	18
Atf2	Atf2_direct_+/+	False	+	+	Crem	1	0.0598569834364801	37
Atf2	Atf2_direct_+/+	False	+	+	Zfp407	1	0.0142007526173357	79
Atf2	Atf2_direct_+/+	False	+	+	Ppp3ca	2	0.1331621757441579	114
Atf2	Atf2_direct_+/+	False	+	+	Mfsd14b	1	0.0459429187491508	143
Atf2	Atf2_direct_+/+	False	+	+	5730480H06Rik	1	0.070528190946256	230
Atf2	Atf2_direct_+/+	False	+	+	Pou2f1	1	0.1236264106135949	379
Atf2	Atf2_direct_+/+	False	+	+	Eif4g3	3	0.0357520413662168	389
Atf2	Atf2_direct_+/+	False	+	+	Sptlc1	1	0.0574901682913504	494
Atf2	Atf2_direct_+/+	False	+	+	Efr3a	2	0.2692572465085237	503
Atf2	Atf2_direct_+/+	False	+	+	Rsf1	1	0.0295625025203125	507
Atf2	Atf2_direct_+/+	False	+	+	Dnajc6	1	0.0614924254223047	517
Atf2	Atf2_direct_+/+	False	+	+	Kat6b	1	0.0363467927311219	542
Atf2	Atf2_direct_+/+	False	+	+	Lonrf2	1	0.0347175575375298	593
Atf2	Atf2_direct_+/+	False	+	+	Zfp738	1	0.0190547707507675	599
Atf2	Atf2_direct_+/+	False	+	+	Blzf1	1	0.0331366424218569	618
Atf2	Atf2_direct_+/+	False	+	+	Adcy3	2	0.0457750208247037	638
Atf2	Atf2_direct_+/+	False	+	+	Ide	1	0.0232506550251106	646
Atf2	Atf2_direct_+/+	False	+	+	Akap6	1	0.0557908526909739	668
Atf2	Atf2_direct_+/+	False	+	+	Rbm26	1	0.1157127922509681	676
Atf2	Atf2_direct_+/+	False	+	+	Pptc7	1	0.031019279531925	683
Atf2	Atf2_direct_+/+	False	+	+	4932438A13Rik	1	0.2182137813396179	708
Atf2	Atf2_direct_+/+	False	+	+	Chfr	2	0.0035218647095166	769
Atf2	Atf2_direct_+/+	False	+	+	Rtl1	1	0.0439635551998326	790
Atf2	Atf2_direct_+/+	False	+	+	Nebl	1	0.16551879120478	795
Atf2	Atf2_direct_+/+	False	+	+	Mbd5	1	0.0636736651503008	811
Atf2	Atf2_direct_+/+	False	+	+	Prr14l	1	0.0331344804379401	812
Atf2	Atf2_direct_+/+	False	+	+	Arfgef2	1	0.0369445778026458	838
Atf2	Atf2_direct_+/+	False	+	+	Grm7	1	0.0951652645886574	848
Atf2	Atf2_direct_+/+	False	+	+	Slc9a8	1	0.0133542142098016	888
Atf2	Atf2_direct_+/+	False	+	+	Clvs1	1	0.0226900806829311	950
Atf2	Atf2_direct_+/+	False	+	+	Add3	1	0.0339552914701767	1035
Atf2	Atf2_direct_+/+	False	+	+	Cpeb3	1	0.0618038592932275	1049
Atf2	Atf2_direct_+/+	False	+	+	Tecpr2	1	0.0328920844511825	1348
Atf2	Atf2_direct_+/+	False	+	+	Zfp704	1	0.0081737572065237	1366
Atf2	Atf2_direct_+/+	False	+	+	Thoc7	1	0.0078696231925189	1382
Atf2	Atf2_direct_+/+	False	+	+	Lclat1	1	0.0742628571912953	1433
Atf2	Atf2_direct_+/+	False	+	+	Ptpn1	1	0.0057004791357591	1438
Atf2	Atf2_direct_+/+	False	+	+	Hivep3	2	0.045913112763288	1448
Atf2	Atf2_direct_+/+	False	+	+	Rcor1	1	0.0530517777806094	1471
Atf2	Atf2_direct_+/+	False	+	+	Vrk1	2	0.0075467563908173	1482
Atf2	Atf2_direct_+/+	False	+	+	Katnbl1	1	0.0334192946672227	1575
Atf2	Atf2_direct_+/+	False	+	+	Zfr	1	0.0265044675431922	1606
Atf2	Atf2_direct_+/+	False	+	+	Csnk1d	1	0.0154402751472229	1663
Atf2	Atf2_direct_+/+	False	+	+	Arhgap5	1	0.0224680989493737	1733
Atf2	Atf2_direct_+/+	False	+	+	Rb1	2	0.0195213146051367	1759
Atf2	Atf2_direct_+/+	False	+	+	Mapk1ip1l	2	0.0092867820408398	1778
Atf2	Atf2_direct_+/+	False	+	+	Bdp1	1	0.0334199426760477	1787
Atf2	Atf2_direct_+/+	False	+	+	Tmem248	1	0.0067595101380101	1881
Atf2	Atf2_direct_+/+	False	+	+	Ptdss1	1	0.0070236108272719	1885
Atf2	Atf2_direct_+/+	False	+	+	Reps1	1	0.0087656399107621	1903
Atf2	Atf2_direct_+/+	False	+	+	Ccdc149	1	0.0495745846354702	1923
Atf2	Atf2_direct_+/+	False	+	+	Srsf12	1	0.0102317549356163	1935
Atf2	Atf2_direct_+/+	False	+	+	Ncoa1	1	0.0266494339704996	1970
Atf2	Atf2_direct_+/+	False	+	+	Slc30a5	3	0.028679495052742	2046
Atf2	Atf2_direct_+/+	False	+	+	Zfp236	1	0.0163576536893099	2056
Atf2	Atf2_direct_+/+	False	+	+	Dlgap2	2	0.025338371470549	2058
Atf2	Atf2_direct_+/+	False	+	+	Usp12	2	0.02673885604894	2097
Atf2	Atf2_direct_+/+	False	+	+	Syt1	1	0.0328558741222824	2128
Atf2	Atf2_direct_+/+	False	+	+	Klhl3	1	0.0395727269902439	2145
Atf2	Atf2_direct_+/+	False	+	+	Casc3	2	0.0229626759513942	2156
Atf2	Atf2_direct_+/+	False	+	+	Spred3	1	0.001121249323982	2186
Atf2	Atf2_direct_+/+	False	+	+	Gtf2i	1	0.0642983978684233	2227
Atf2	Atf2_direct_+/+	False	+	+	Shld1	1	0.0084400237355619	2229
Atf2	Atf2_direct_+/+	False	+	+	Atp9b	1	0.0565224414726052	2235
Atf2	Atf2_direct_+/+	False	+	+	Pitpnb	2	0.0096931715376065	2254
Atf2	Atf2_direct_+/+	False	+	+	Cryzl1	1	0.0155410294068605	2275
Atf2	Atf2_direct_+/+	False	+	+	Ccdc58	1	0.0102020447735213	2284
Atf2	Atf2_direct_+/+	False	+	+	Acvr2a	1	0.0723406127071215	2290
Atf2	Atf2_direct_+/+	False	+	+	Mfsd8	2	0.0084379848137647	2312
Atf2	Atf2_direct_+/+	False	+	+	Ap3m1	1	0.0400547166087999	2369
Atf2	Atf2_direct_+/+	False	+	+	Clec16a	1	0.0821675107850226	2419
Atf2	Atf2_direct_+/+	False	+	+	Dhx30	1	0.0129180108013606	2455
Atf2	Atf2_direct_+/+	False	+	+	Ptpn11	3	0.0263094443485976	2456
Atf2	Atf2_direct_+/+	False	+	+	3830406C13Rik	1	0.0187075885366931	2462
Atf2	Atf2_direct_+/+	False	+	+	Snrnp70	1	0.0328680541684117	2483
Atf2	Atf2_direct_+/+	False	+	+	Fam49b	1	0.0205098546093465	2487
Atf2	Atf2_direct_+/+	False	+	+	Alg9	1	0.0064833703312304	2501
Atf2	Atf2_direct_+/+	False	+	+	Rap1gap	1	0.0366354154495812	2528
Atf2	Atf2_direct_+/+	False	+	+	Tial1	1	0.0539464282573384	2534
Atf2	Atf2_direct_+/+	False	+	+	Larp1b	2	0.0162961109569012	2552
Atf2	Atf2_direct_+/+	False	+	+	Abl2	1	0.0355328774706414	2565
Atf2	Atf2_direct_+/+	False	+	+	Orc4	1	0.0876952116144606	2643
Atf2	Atf2_direct_+/+	False	+	+	Arfgap1	1	0.0294216737455829	2686
Atf2	Atf2_direct_+/+	False	+	+	Brap	1	0.0356237962532084	2688
Atf2	Atf2_direct_+/+	False	+	+	Pip4k2a	1	0.0624646488243984	2697
Atf2	Atf2_direct_+/+	False	+	+	L2hgdh	1	0.0209120732909461	2709
Atf2	Atf2_direct_+/+	False	+	+	Dnajc7	1	0.0027983429314186	2732
Atf2	Atf2_direct_+/+	False	+	+	Rnf141	1	0.0174787442383799	2741
Atf2	Atf2_direct_+/+	False	+	+	Clns1a	1	0.0110585906862882	2745
Atf2	Atf2_direct_+/+	False	+	+	Trmt6	1	0.0071757333271561	2776
Atf2	Atf2_direct_+/+	False	+	+	Mok	1	0.005422041554471	2778
Atf2	Atf2_direct_+/+	False	+	+	Fbxl20	2	0.0235063500809851	2785
Atf2	Atf2_direct_+/+	False	+	+	Ptpn9	1	0.0324465259199875	2819
Atf2	Atf2_direct_+/+	False	+	+	Rcan1	1	0.01543434550146	2840
Atf2	Atf2_direct_+/+	False	+	+	Nsd1	1	0.0205207801975236	2850
Atf2	Atf2_direct_+/+	False	+	+	Birc2	1	0.0263358090451271	2871
Atf2	Atf2_direct_+/+	False	+	+	Aff4	1	0.0259890464473447	2907
Atf2	Atf2_direct_+/+	False	+	+	Plxna2	1	0.0414860545929897	2913
Atf2	Atf2_direct_+/+	False	+	+	Prelid3a	1	0.0202095909842953	2922
Atf2	Atf2_direct_+/+	False	+	+	Nup153	1	0.0430888810290691	2924
Atf2	Atf2_direct_+/+	False	+	+	Tbc1d19	1	0.0211236367020445	2931
Atf2	Atf2_direct_+/+	False	+	+	Nfyc	1	0.0197600496562187	2943
Atf2	Atf2_direct_+/+	False	+	+	Smg1	1	0.0340891498318718	2993
Atf2	Atf2_direct_+/+	False	+	+	Fam228b	1	0.021810459039089	3048
Atf2	Atf2_direct_+/+	False	+	+	Angel2	1	0.01758064239676	3053
Atf2	Atf2_direct_+/+	False	+	+	Gns	2	0.0272628210693303	3059
Atf2	Atf2_direct_+/+	False	+	+	Smc6	1	0.0237475996317836	3065
Atf2	Atf2_direct_+/+	False	+	+	Ctdspl2	1	0.0167188928947169	3130
Atf2	Atf2_direct_+/+	False	+	+	Pigm	1	0.0066498528134352	3134
Atf2	Atf2_direct_+/+	False	+	+	Atg14	2	0.0040419432626465	3168
Atf2	Atf2_direct_+/+	False	+	+	Opn3	1	0.0566308237454507	3174
Atf2	Atf2_direct_+/+	False	+	+	Mga	1	0.0219040429261638	3179
Atf2	Atf2_direct_+/+	False	+	+	Psmd14	1	0.0440736962064326	3188
Atf2	Atf2_direct_+/+	False	+	+	Khdrbs2	1	0.0532347652408642	3223
Atf2	Atf2_direct_+/+	False	+	+	Spop	1	0.0395428888533198	3331
Atf2	Atf2_direct_+/+	False	+	+	Fbxo41	1	0.0154459382902766	3354
Atf2	Atf2_direct_+/+	False	+	+	Vmp1	2	0.0733057841260414	3355
Atf2	Atf2_direct_+/+	False	+	+	Gart	1	0.0086438195965875	3367
Atf2	Atf2_direct_+/+	False	+	+	Sik2	1	0.0337322526990009	3391
Atf2	Atf2_direct_+/+	False	+	+	Map4	1	0.0108851886432348	3396
Atf2	Atf2_direct_+/+	False	+	+	Pwwp2a	1	0.0050549477543059	3427
Atf2	Atf2_direct_+/+	False	+	+	Wdr41	3	0.0185940391698854	3435
Atf2	Atf2_direct_+/+	False	+	+	Insig2	1	0.0601772796740195	3442
Atf2	Atf2_direct_+/+	False	+	+	Fam20b	1	0.0169163052414883	3500
Atf2	Atf2_direct_+/+	False	+	+	Zc3h14	1	0.0062035955177899	3520
Atf2	Atf2_direct_+/+	False	+	+	Lrpprc	1	0.0355027872569851	3527
Atf2	Atf2_direct_+/+	False	+	+	Tyw1	1	0.0083932747377893	3562
Atf2	Atf2_direct_+/+	False	+	+	Ahcyl1	2	0.0398990075679766	3565
Atf2	Atf2_direct_+/+	False	+	+	Cadps	1	0.0007632918520688	3620
Atf2	Atf2_direct_+/+	False	+	+	Gpcpd1	1	0.0174670935831136	3651
Atf2	Atf2_direct_+/+	False	+	+	Rmnd5a	1	0.0857555185461641	3662
Atf2	Atf2_direct_+/+	False	+	+	Ankrd13d	1	0.023272918940072	3684
Atf2	Atf2_direct_+/+	False	+	+	Ralgps2	1	0.010839097119575	3696
Atf2	Atf2_direct_+/+	False	+	+	Atp8a1	1	0.03441676230199	3721
Atf2	Atf2_direct_+/+	False	+	+	Lix1	1	0.0087656874681753	3732
Atf2	Atf2_direct_+/+	False	+	+	Atxn2	1	0.0508481750500154	3758
Atf2	Atf2_direct_+/+	False	+	+	Oga	1	0.0346019765264028	3775
Atf2	Atf2_direct_+/+	False	+	+	Cdh10	1	0.0407550917676849	3784
Atf2	Atf2_direct_+/+	False	+	+	Gpatch8	2	0.0285853311759306	3787
Atf2	Atf2_direct_+/+	False	+	+	Washc5	1	0.0287088303776219	3822
Atf2	Atf2_direct_+/+	False	+	+	Sbf2	1	0.0250866249862338	3832
Atf2	Atf2_direct_+/+	False	+	+	Prpf3	2	0.0211524493841998	3836
Atf2	Atf2_direct_+/+	False	+	+	Zfp61	1	0.00574663159496	3857
Atf2	Atf2_direct_+/+	False	+	+	Mfsd13a	1	0.0109554594180483	3898
Atf2	Atf2_direct_+/+	False	+	+	Abhd18	2	0.0166948280088943	3941
Atf2	Atf2_direct_+/+	False	+	+	Slc12a6	1	0.0545994231564194	3993
Atf2	Atf2_direct_+/+	False	+	+	Sufu	1	0.0082953363601061	4028
Atf2	Atf2_direct_+/+	False	+	+	Fubp3	1	0.0146660030138136	4039
Atf2	Atf2_direct_+/+	False	+	+	Arhgef7	1	0.0131645900569649	4051
Atf2	Atf2_direct_+/+	False	+	+	Slc20a1	1	0.0231618901455728	4076
Atf2	Atf2_direct_+/+	False	+	+	Zfp94	1	0.0059011760627809	4103
Atf2	Atf2_direct_+/+	False	+	+	Glcci1	1	0.0546319198045947	4125
Atf2	Atf2_direct_+/+	False	+	+	Lrch1	1	0.0303808928656336	4127
Atf2	Atf2_direct_+/+	False	+	+	Ptpn2	2	0.0408601846059495	4148
Atf2	Atf2_direct_+/+	False	+	+	Slc4a1ap	1	0.0039953067475955	4199
Atf2	Atf2_direct_+/+	False	+	+	Lonp2	1	0.0372116879392086	4216
Atf2	Atf2_direct_+/+	False	+	+	Lars	1	0.0210443946238578	4244
Atf2	Atf2_direct_+/+	False	+	+	Xpr1	1	0.0138084716736846	4254
Atf2	Atf2_direct_+/+	False	+	+	Cacna1e	4	0.0205420412367413	4316
Atf2	Atf2_direct_+/+	False	+	+	Dst	1	0.0166597190282093	4357
Atf2	Atf2_direct_+/+	False	+	+	Ica1	1	0.0416587744704789	4362
Atf2	Atf2_direct_+/+	False	+	+	Smg9	1	0.0091796602003373	4368
Atf2	Atf2_direct_+/+	False	+	+	B230217C12Rik	1	0.016961429873191	4404
Atf2	Atf2_direct_+/+	False	+	+	Lims1	1	0.0040232175618672	4408
Atf2	Atf2_direct_+/+	False	+	+	Smarcc1	1	0.0048641456356119	4434
Atf2	Atf2_direct_+/+	False	+	+	Ccdc57	1	0.0026447821915542	4442
Atf2	Atf2_direct_+/+	False	+	+	Phf20	1	0.0053339837778009	4443
Atf2	Atf2_direct_+/+	False	+	+	Csmd2	1	0.031950446560582	4444
Atf2	Atf2_direct_+/+	False	+	+	Osbpl8	1	0.028529945814247	4445
Atf2	Atf2_direct_+/+	False	+	+	Ccdc138	1	0.0093955122943145	4452
Atf2	Atf2_direct_+/+	False	+	+	Pnpla3	1	0.0122507193270973	4484
Atf2	Atf2_direct_+/+	False	+	+	Smarcc2	1	0.0027635286915328	4506
Atf2	Atf2_direct_+/+	False	+	+	Taf2	2	0.0137804420055773	4516
Atf2	Atf2_direct_+/+	False	+	+	Usp45	1	0.0601120393885114	4539
Atf2	Atf2_direct_+/+	False	+	+	Pfas	1	0.0027931130917596	4541
Atf2	Atf2_direct_+/+	False	+	+	Efna5	2	0.0227806010849084	4594
Atf2	Atf2_direct_+/+	False	+	+	Rapgef1	2	0.0079240553548401	4618
Atf2	Atf2_direct_+/+	False	+	+	Med27	2	0.0119526558176004	4638
Atf2	Atf2_direct_+/+	False	+	+	Bcl11a	2	0.0423038314314702	4639
Atf2	Atf2_direct_+/+	False	+	+	Abl1	1	0.0252138317161096	4640
Atf2	Atf2_direct_+/+	False	+	+	Dcaf8	2	0.0287165236424671	4686
Atf2	Atf2_direct_+/+	False	+	+	Dmac2l	1	0.0036529259385078	4734
Atf2	Atf2_direct_+/+	False	+	+	Plppr4	1	0.0417315171877347	4740
Atf2	Atf2_direct_+/+	False	+	+	Cpsf3	1	0.0097326292771926	4761
Atf2	Atf2_direct_+/+	False	+	+	Rmnd5b	1	0.0122235857612393	4789
Atf2	Atf2_direct_+/+	False	+	+	Pphln1	1	0.0314856761161713	4816
Atf2	Atf2_direct_+/+	False	+	+	Lrrc8b	1	0.0584655697998534	4834
Atf2	Atf2_direct_+/+	False	+	+	Plppr5	1	0.0124267291515234	4837
Atf2	Atf2_direct_+/+	False	+	+	Fhit	2	0.0210304110689986	4878
Atf2	Atf2_direct_+/+	False	+	+	Hdgfl3	1	0.0445311211524444	4937
Atf2	Atf2_direct_+/+	False	+	+	Ifnar1	1	0.0082475851518676	4985
Atf2	Atf2_direct_+/+	False	+	+	Sucla2	2	0.0577055822263725	4997
Atf2	Atf2_direct_+/+	False	+	+	Pkd2l2	1	0.0046074243353022	5011
Atf2	Atf2_direct_+/+	False	+	+	Taf4	1	0.0084618764230873	5020
Atf2	Atf2_direct_+/+	False	+	+	Pitrm1	2	0.0091382243400602	5030
Atf2	Atf2_direct_+/+	False	+	+	Hectd2	1	0.0531591666349702	5039
Atf2	Atf2_direct_+/+	False	+	+	Gm10563	1	0.0060141840952434	5067
Atf2	Atf2_direct_+/+	False	+	+	Ddx10	1	0.0388007385681807	5070
Atf2	Atf2_direct_+/+	False	+	+	Cry2	1	0.0189820272585438	5084
Atf2	Atf2_direct_+/+	False	+	+	Add1	1	0.0017001835454573	5090
Atf2	Atf2_direct_+/+	False	+	+	Msantd3	1	0.0055790354254026	5108
Atf2	Atf2_direct_+/+	False	+	+	Cd46	1	0.0261328923890535	5111
Atf2	Atf2_direct_+/+	False	+	+	Ccnl2	2	0.0237011247677393	5114
Atf2	Atf2_direct_+/+	False	+	+	Bdh1	1	0.0143902936133278	5132
Atf2	Atf2_direct_+/+	False	+	+	Scap	1	0.0070514631414695	5150
Atf2	Atf2_direct_+/+	False	+	+	Pnisr	1	0.0781386816878806	5214
Atf2	Atf2_direct_+/+	False	+	+	Lrrc41	1	0.008577074947066	5246
Atf2	Atf2_direct_+/+	False	+	+	Intu	2	0.0080465478769214	5247
Atf2	Atf2_direct_+/+	False	+	+	Adcy8	1	0.0198826773417741	5249
Atf2	Atf2_direct_+/+	False	+	+	Plpp7	2	0.0067697327027816	5251
Atf2	Atf2_direct_+/+	False	+	+	Alas1	1	0.0146214243920908	5260
Atf2	Atf2_direct_+/+	False	+	+	Iqsec1	2	0.0510460510906988	5291
Atf2	Atf2_direct_+/+	False	+	+	Anks1b	1	0.0507305349708345	5293
Atf2	Atf2_direct_+/+	False	+	+	Ttpal	1	0.0471389777184524	5305
Atf2	Atf2_direct_+/+	False	+	+	Atxn1	1	0.0410086515056417	5313
Atf2	Atf2_direct_+/+	False	+	+	Xxylt1	1	0.0261630097492845	5323
Atf2	Atf2_direct_+/+	False	+	+	Rcc1l	1	0.007974395002777	5344
Atf2	Atf2_direct_+/+	False	+	+	Phactr3	1	0.0238155802824144	5375
Atf2	Atf2_direct_+/+	False	+	+	Naa25	1	0.0188422668718238	5379
Atf2	Atf2_direct_+/+	False	+	+	Srrm1	1	0.028022488878202	5400
Atf2	Atf2_direct_+/+	False	+	+	Nup214	2	0.0093731520494229	5489
Atf2	Atf2_direct_+/+	False	+	+	Uspl1	1	0.010705201003834	5517
Atf2	Atf2_direct_+/+	False	+	+	Pex5l	1	0.093280088235647	5527
Atf2	Atf2_direct_+/+	False	+	+	Rbm24	1	0.0100469557713385	5543
Atf2	Atf2_direct_+/+	False	+	+	Acap2	1	0.0420275150762129	5548
Atf2	Atf2_direct_+/+	False	+	+	Rora	1	0.0494166253567777	5549
Atf2	Atf2_direct_+/+	False	+	+	Nhlrc2	2	0.0200088224654304	5553
Atf2	Atf2_direct_+/+	False	+	+	Thada	1	0.0206579028385779	5564
Atf2	Atf2_direct_+/+	False	+	+	Armh3	1	0.0305983793678259	5579
Atf2	Atf2_direct_+/+	False	+	+	Utp20	1	0.0137787621425991	5594
Atf2	Atf2_direct_+/+	False	+	+	Atm	1	0.0167737233291723	5611
Atf2	Atf2_direct_+/+	False	+	+	Cdc23	1	0.0042132986506224	5629
Atf2	Atf2_direct_+/+	False	+	+	Mccc2	1	0.0128829680934571	5634
Atf2	Atf2_direct_+/+	False	+	+	Raver2	1	0.0067422784159422	5676
Atf2	Atf2_direct_+/+	False	+	+	Afg3l2	1	0.0300400458855674	5691
Atf2	Atf2_direct_+/+	False	+	+	Fam222b	1	0.0591822943435748	5722
Atf2	Atf2_direct_+/+	False	+	+	Syt16	1	0.0167371226452396	5725
Atf2	Atf2_direct_+/+	False	+	+	Rps6kb2	1	0.0089887900507411	5756
Atf2	Atf2_direct_+/+	False	+	+	Dis3l	1	0.0113240913728987	5776
Atf2	Atf2_direct_+/+	False	+	+	Pacsin2	1	0.0494078349546331	5818
Atf2	Atf2_direct_+/+	False	+	+	Pex13	1	0.0029062035170294	5826
Atf2	Atf2_direct_+/+	False	+	+	Prkcz	1	0.0230792334356797	5838
Atf2	Atf2_direct_+/+	False	+	+	Alms1	1	0.0072621872195199	5875
Atf2	Atf2_direct_+/+	False	+	+	Arid5b	1	0.0693553582376071	5890
Atf2	Atf2_direct_+/+	False	+	+	Fndc9	2	0.0114385519373733	5911
Atf2	Atf2_direct_+/+	False	+	+	Ewsr1	1	0.03117212301677	5930
Atf2	Atf2_direct_+/+	False	+	+	Idnk	1	0.0056161953497304	5931
Atf2	Atf2_direct_+/+	False	+	+	Ctcf	1	0.0013883707093473	5970
Atf2	Atf2_direct_+/+	False	+	+	Spata7	1	0.0044649852428302	5998
Atf2	Atf2_direct_+/+	False	+	+	Ulk4	2	0.0355342688762868	6040
Atf2	Atf2_direct_+/+	False	+	+	Adgrb3	1	0.0325625414908955	6062
Atf2	Atf2_direct_+/+	False	+	+	Nudcd2	1	0.0043923780747454	6096
Atf2	Atf2_direct_+/+	False	+	+	Pus10	1	0.0071770311135378	6107
Atf2	Atf2_direct_+/+	False	+	+	Aacs	1	0.0016066605058586	6150
Atf2	Atf2_direct_+/+	False	+	+	Pdzrn3	1	0.0324260273421798	6179
Atf2	Atf2_direct_+/+	False	+	+	Fam13b	1	0.0075308712141116	6189
Atf2	Atf2_direct_+/+	False	+	+	Arid4a	1	0.0355021663445903	6190
Atf2	Atf2_direct_+/+	False	+	+	Comt	1	0.0023421237479592	6206
Atf2	Atf2_direct_+/+	False	+	+	Kcna6	1	0.0283057470807428	6211
Atf2	Atf2_direct_+/+	False	+	+	2510039O18Rik	1	0.0036459509471254	6221
Atf2	Atf2_direct_+/+	False	+	+	Pomgnt1	1	0.0098135829882548	6248
Atf2	Atf2_direct_+/+	False	+	+	Tdp1	1	0.0035764696245948	6261
Atf2	Atf2_direct_+/+	False	+	+	Srrm4	1	0.0188400898694932	6280
Atf2	Atf2_direct_+/+	False	+	+	Ube4b	1	0.0025739834633039	6282
Atf2	Atf2_direct_+/+	False	+	+	Atad2b	2	0.0129342789905136	6293
Atf2	Atf2_direct_+/+	False	+	+	Arhgap20	1	0.0311600036982102	6295
Atf2	Atf2_direct_+/+	False	+	+	Tmeff1	1	0.0064558272601881	6332
Atf2	Atf2_direct_+/+	False	+	+	Rasgef1b	1	0.0077817448169176	6360
Atf2	Atf2_direct_+/+	False	+	+	Tmem91	1	0.0226883036539469	6375
Atf2	Atf2_direct_+/+	False	+	+	Sos2	1	0.0087924197704991	6393
Atf2	Atf2_direct_+/+	False	+	+	Pik3r1	2	0.0213042374244049	6402
Atf2	Atf2_direct_+/+	False	+	+	Gabpa	1	0.0078691416236336	6429
Atf2	Atf2_direct_+/+	False	+	+	Mapk8	1	0.0023352364432377	6431
Atf2	Atf2_direct_+/+	False	+	+	Rabgef1	1	0.0046969599966694	6493
Atf2	Atf2_direct_+/+	False	+	+	Pcnx	2	0.01941704047032	6496
Atf2	Atf2_direct_+/+	False	+	+	Pkp4	1	0.005035612269757	6574
Atf2	Atf2_direct_+/+	False	+	+	Rps6kb1	1	0.0328559736833233	6612
Atf2	Atf2_direct_+/+	False	+	+	Tsga10	1	0.0192860432976132	6614
Atf2	Atf2_direct_+/+	False	+	+	Spg11	1	0.0098150859977962	6617
Atf2	Atf2_direct_+/+	False	+	+	Ppp3cc	1	0.0156397539020491	6623
Atf2	Atf2_direct_+/+	False	+	+	Stau1	1	0.0134199120688905	6633
Atf2	Atf2_direct_+/+	False	+	+	Ankrd10	1	0.0045179490735439	6671
Atf2	Atf2_direct_+/+	False	+	+	Capn15	1	0.0137819174801949	6711
Atf2	Atf2_direct_+/+	False	+	+	Eml2	1	0.0010629850561601	6735
Atf2	Atf2_direct_+/+	False	+	+	Kif13a	1	0.0390032874444261	6776
Atf2	Atf2_direct_+/+	False	+	+	Fads6	1	0.0135564272991157	6809
Atf2	Atf2_direct_+/+	False	+	+	Txnrd2	1	0.0051547741982362	6824
Atf2	Atf2_direct_+/+	False	+	+	Larp4b	1	0.0293288913222936	6827
Atf2	Atf2_direct_+/+	False	+	+	Rapgefl1	2	0.0096758018851004	6868
Atf2	Atf2_direct_+/+	False	+	+	Slc2a13	1	0.0701612693487592	6905
Atf2	Atf2_direct_+/+	False	+	+	Arnt2	1	0.0636098499275165	6909
Atf2	Atf2_direct_+/+	False	+	+	Kalrn	1	0.0208083204499229	6940
Atf2	Atf2_direct_+/+	False	+	+	Polb	1	0.0190470550780432	6971
Atf2	Atf2_direct_+/+	False	+	+	Ssh3	1	0.0032656620772067	6983
Atf2	Atf2_direct_+/+	False	+	+	Synrg	1	0.0105040417939172	6988
Atf2	Atf2_direct_+/+	False	+	+	Tpst1	1	0.002774125362697	6992
Atf2	Atf2_direct_+/+	False	+	+	Pias2	1	0.0354273798214211	7018
Atf2	Atf2_direct_+/+	False	+	+	Ndst3	1	0.0516996752406166	7019
Atf2	Atf2_direct_+/+	False	+	+	Mtch2	1	0.0083242696803761	7050
Atf2	Atf2_direct_+/+	False	+	+	Acad12	1	0.0095498424654784	7064
Atf2	Atf2_direct_+/+	False	+	+	Cul4a	1	0.0042150561822331	7074
Atf2	Atf2_direct_+/+	False	+	+	Scarb1	1	0.000975670185472	7205
Atf2	Atf2_direct_+/+	False	+	+	Syngap1	1	0.0034852725052889	7221
Atf2	Atf2_direct_+/+	False	+	+	Hif1a	1	0.007332984597181	7222
Atf2	Atf2_direct_+/+	False	+	+	Mast2	1	0.0049209414348721	7247
Atf2	Atf2_direct_+/+	False	+	+	Atcay	1	0.0006086762788377	7264
Atf2	Atf2_direct_+/+	False	+	+	Ppfia1	1	0.0112939061332733	7280
Atf2	Atf2_direct_+/+	False	+	+	Gmpr	1	0.0135121203076165	7348
Atf2	Atf2_direct_+/+	False	+	+	Rims2	1	0.0493755364654869	7382
Atf2	Atf2_direct_+/+	False	+	+	Med24	2	0.008243519574852	7417
Atf2	Atf2_direct_+/+	False	+	+	Rbm27	1	0.0376878943572789	7479
Atf2	Atf2_direct_+/+	False	+	+	Cers1	2	0.0135005914370619	7480
Atf2	Atf2_direct_+/+	False	+	+	Casc4	1	0.0041304852391895	7521
Atf2	Atf2_direct_+/+	False	+	+	Cttn	1	0.0052896296539021	7522
Atf2	Atf2_direct_+/+	False	+	+	Jakmip1	1	0.0085171645430194	7549
Atf2	Atf2_direct_+/+	False	+	+	Ccdc148	1	0.0033017141808298	7577
Atf2	Atf2_direct_+/+	False	+	+	Pfkp	2	0.014518133303456	7589
Atf2	Atf2_direct_+/+	False	+	+	Mib2	2	0.0115608625421937	7597
Atf2	Atf2_direct_+/+	False	+	+	Lrrc8c	1	0.0233366790015032	7614
Atf2	Atf2_direct_+/+	False	+	+	Slain2	1	0.006595781511643	7618
Atf2	Atf2_direct_+/+	False	+	+	Mlh3	1	0.0132616600380315	7619
Atf2	Atf2_direct_+/+	False	+	+	Plekha5	1	0.0634674932813081	7623
Atf2	Atf2_direct_+/+	False	+	+	Atg16l2	1	0.0017590514018048	7629
Atf2	Atf2_direct_+/+	False	+	+	Sycp2	1	0.0103558041009152	7647
